match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_team_rating_last8,home_accurate_pass_last8,home_total_pass_last8,home_blocked_scoring_att_last8,home_ontarget_scoring_att_last8,home_shot_off_target_last8,home_won_corners_last8,home_penalty_save_last8,home_total_tackle_last8,home_fk_foul_lost_last8,home_total_throws_last8,home_possession_percentage_last8,away_team_rating_last8,away_accurate_pass_last8,away_total_pass_last8,away_blocked_scoring_att_last8,away_ontarget_scoring_att_last8,away_shot_off_target_last8,away_won_corners_last8,away_penalty_save_last8,away_total_tackle_last8,away_fk_foul_lost_last8,away_total_throws_last8,away_possession_percentage_last8,home_team_att_strength_last8,home_team_def_strength_last8,away_team_att_strength_last8,away_team_def_strength_last8,home_wins_last8,away_wins_last8,home_draws_last8,away_draws_last8,home_losses_last8,away_losses_last8
829534,184,32,6.392857142857145,320.5,429.0,3.0,1.5,6.0,3.5,0.0,15.5,9.5,31.0,41.6,6.73321428571429,481.0,551.0,3.5,4.0,4.5,4.0,0.0,18.0,14.5,18.5,57.45,0,0.8,2.5,0.8333333333333334,0.8,0,0,0,1,2,1,6.392857142857145,320.5,429.0,3.0,1.5,6.0,3.5,0.0,15.5,9.5,31.0,41.6,6.73321428571429,481.0,551.0,3.5,4.0,4.5,4.0,0.0,18.0,14.5,18.5,57.45,0.8,2.5,0.8333333333333334,0.8,0,0,0,0,0,0
829542,29,18,6.90714285714286,349.5,434.0,4.5,6.0,7.0,8.5,0.0,20.0,11.5,19.5,50.35,6.809615384615385,378.5,478.5,2.0,4.0,4.5,3.5,0.0,28.5,12.5,29.5,50.75,0,0.0,0.875,0.875,1.68,1,0,0,1,1,1,6.90714285714286,349.5,434.0,4.5,6.0,7.0,8.5,0.0,20.0,11.5,19.5,50.35,6.809615384615385,378.5,478.5,2.0,4.0,4.5,3.5,0.0,28.5,12.5,29.5,50.75,0.0,0.875,0.875,1.68,0,0,0,0,0,0
829540,259,175,6.946785714285715,393.0,470.5,1.5,4.5,1.5,1.0,0.0,17.5,17.0,19.0,47.9,6.609999999999999,312.5,403.5,1.0,3.5,4.5,5.5,0.0,18.5,16.5,22.0,50.099999999999994,0,0.84,0.0,0.0,0.0,2,0,0,2,0,0,6.946785714285715,393.0,470.5,1.5,4.5,1.5,1.0,0.0,17.5,17.0,19.0,47.9,6.609999999999999,312.5,403.5,1.0,3.5,4.5,5.5,0.0,18.5,16.5,22.0,50.099999999999994,0.84,0.0,0.0,0.0,0,0,0,0,0,0
829537,167,96,7.061071428571429,508.5,589.5,2.0,4.5,4.5,4.5,0.0,22.5,12.0,13.0,54.349999999999994,6.829258241758245,426.0,509.0,5.5,2.5,7.5,3.5,0.0,21.5,12.0,28.0,60.2,0,2.52,0.875,0.875,0.84,2,0,0,1,0,1,7.061071428571429,508.5,589.5,2.0,4.5,4.5,4.5,0.0,22.5,12.0,13.0,54.349999999999994,6.829258241758245,426.0,509.0,5.5,2.5,7.5,3.5,0.0,21.5,12.0,28.0,60.2,2.52,0.875,0.875,0.84,0,0,0,0,0,0
829538,23,162,6.574285714285716,413.5,497.5,2.5,2.0,7.0,5.0,0.0,17.5,8.0,23.0,51.900000000000006,6.600714285714284,201.0,300.0,2.0,3.0,1.5,4.5,0.0,31.0,16.5,20.5,34.95,0,0.0,1.75,0.875,1.68,0,0,1,0,1,2,6.574285714285716,413.5,497.5,2.5,2.0,7.0,5.0,0.0,17.5,8.0,23.0,51.900000000000006,6.600714285714284,201.0,300.0,2.0,3.0,1.5,4.5,0.0,31.0,16.5,20.5,34.95,0.0,1.75,0.875,1.68,0,0,0,0,0,0
829539,171,16,6.355,287.5,365.0,3.5,3.5,7.0,7.0,0.0,19.0,8.0,22.5,42.75,6.792857142857141,302.5,377.0,2.5,2.5,4.0,3.5,0.0,23.0,9.5,18.5,43.45,0,0.0,0.875,1.75,1.68,0,0,0,2,2,0,6.355,287.5,365.0,3.5,3.5,7.0,7.0,0.0,19.0,8.0,22.5,42.75,6.792857142857141,302.5,377.0,2.5,2.5,4.0,3.5,0.0,23.0,9.5,18.5,43.45,0.0,0.875,1.75,1.68,0,0,0,0,0,0
829535,31,15,6.667857142857145,432.5,525.0,3.5,2.5,4.5,4.5,0.0,19.0,10.0,20.5,54.55,7.36892857142857,507.5,599.0,6.0,6.5,6.5,5.5,0.0,21.0,9.0,26.0,62.349999999999994,0,1.575757575757576,1.6774193548387097,2.5161290322580645,0.787878787878788,0,2,2,0,0,0,6.667857142857145,432.5,525.0,3.5,2.5,4.5,4.5,0.0,19.0,10.0,20.5,54.55,7.36892857142857,507.5,599.0,6.0,6.5,6.5,5.5,0.0,21.0,9.0,26.0,62.349999999999994,1.575757575757576,1.6774193548387097,2.5161290322580645,0.787878787878788,0,0,0,0,0,0
829541,30,26,7.2878571428571455,502.5,584.0,5.5,4.5,4.0,6.0,0.0,21.5,11.0,15.5,59.45,6.7910989010989,477.5,554.5,3.0,4.0,4.5,4.5,0.0,16.5,7.5,19.0,51.6,0,3.0,0.0,0.7297297297297297,2.25,2,1,0,0,0,1,7.2878571428571455,502.5,584.0,5.5,4.5,4.0,6.0,0.0,21.5,11.0,15.5,59.45,6.7910989010989,477.5,554.5,3.0,4.0,4.5,4.5,0.0,16.5,7.5,19.0,51.6,3.0,0.0,0.7297297297297297,2.25,0,0,0,0,0,0
829533,24,214,6.749917582417585,233.5,318.5,3.0,0.5,5.0,7.5,0.0,18.0,10.0,25.5,38.65,6.923214285714286,284.0,380.0,4.0,3.0,3.0,6.5,0.5,18.0,10.0,25.0,45.85,0,0.0,0.0,0.7297297297297297,0.0,1,1,1,1,0,0,6.749917582417585,233.5,318.5,3.0,0.5,5.0,7.5,0.0,18.0,10.0,25.5,38.65,6.923214285714286,284.0,380.0,4.0,3.0,3.0,6.5,0.5,18.0,10.0,25.0,45.85,0.0,0.0,0.7297297297297297,0.0,0,0,0,0,0,0
829536,14,13,6.636071428571425,237.5,319.5,2.5,3.5,2.5,5.0,0.0,20.5,13.5,16.5,36.7,6.842142857142855,544.0,628.5,2.0,4.5,7.0,6.0,0.0,20.5,15.5,21.0,65.1,0,1.5263157894736843,1.4146341463414636,1.4146341463414636,1.5263157894736843,0,1,1,1,1,0,6.636071428571425,237.5,319.5,2.5,3.5,2.5,5.0,0.0,20.5,13.5,16.5,36.7,6.842142857142855,544.0,628.5,2.0,4.5,7.0,6.0,0.0,20.5,15.5,21.0,65.1,1.5263157894736843,1.4146341463414636,1.4146341463414636,1.5263157894736843,0,0,0,0,0,0
829543,13,167,6.910892857142855,585.25,669.25,5.0,5.25,6.0,7.75,0.0,21.25,12.25,19.75,68.625,6.950892857142859,528.75,610.0,4.0,4.0,4.75,5.75,0.0,22.0,12.25,14.5,59.175,0,1.5384615384615383,0.7142857142857143,1.4285714285714286,0.0,1,2,2,0,0,1,6.910892857142855,585.25,669.25,5.0,5.25,6.0,7.75,0.0,21.25,12.25,19.75,68.625,6.950892857142859,528.75,610.0,4.0,4.0,4.75,5.75,0.0,22.0,12.25,14.5,59.175,1.5384615384615383,0.7142857142857143,1.4285714285714286,0.0,0,0,0,0,0,0
829551,16,30,6.742678571428568,352.5,423.75,3.0,3.5,4.75,4.25,0.0,21.0,9.5,19.5,47.975,6.923392857142858,467.25,552.25,4.25,3.5,3.5,6.0,0.0,19.75,11.5,20.25,58.175,0,0.7560975609756098,0.7045454545454545,0.7045454545454545,0.0,0,2,2,0,1,1,6.742678571428568,352.5,423.75,3.0,3.5,4.75,4.25,0.0,21.0,9.5,19.5,47.975,6.923392857142858,467.25,552.25,4.25,3.5,3.5,6.0,0.0,19.75,11.5,20.25,58.175,0.7560975609756098,0.7045454545454545,0.7045454545454545,0.0,0,0,0,0,0,0
829544,15,259,7.43392857142857,434.25,520.75,5.75,7.75,5.75,5.25,0.0,23.75,11.25,22.0,56.675,7.050357142857143,400.75,474.25,1.0,5.25,2.5,0.5,0.0,17.5,16.0,19.0,48.025,0,1.5121951219512195,0.0,1.409090909090909,0.7560975609756098,3,3,0,0,0,0,7.43392857142857,434.25,520.75,5.75,7.75,5.75,5.25,0.0,23.75,11.25,22.0,56.675,7.050357142857143,400.75,474.25,1.0,5.25,2.5,0.5,0.0,17.5,16.0,19.0,48.025,1.5121951219512195,0.0,1.409090909090909,0.7560975609756098,0,0,0,0,0,0
829545,162,184,6.672857142857142,214.0,311.5,1.75,4.25,2.5,4.75,0.0,27.75,16.5,19.75,37.875,6.547060439560443,301.75,404.0,3.25,1.75,5.5,3.25,0.0,17.25,10.5,29.75,40.95,0,0.7560975609756098,2.1136363636363633,0.0,0.7560975609756098,0,0,1,1,2,2,6.672857142857142,214.0,311.5,1.75,4.25,2.5,4.75,0.0,27.75,16.5,19.75,37.875,6.547060439560443,301.75,404.0,3.25,1.75,5.5,3.25,0.0,17.25,10.5,29.75,40.95,0.7560975609756098,2.1136363636363633,0.0,0.7560975609756098,0,0,0,0,0,0
829549,18,23,6.900192307692308,416.25,510.0,3.0,4.5,4.5,4.25,0.0,25.75,13.0,27.75,55.675,6.6716071428571455,418.25,501.75,2.75,3.0,7.25,7.0,0.0,16.25,9.0,22.75,56.925,0,0.0,0.0,0.0,0.0,1,0,1,2,1,1,6.900192307692308,416.25,510.0,3.0,4.5,4.5,4.25,0.0,25.75,13.0,27.75,55.675,6.6716071428571455,418.25,501.75,2.75,3.0,7.25,7.0,0.0,16.25,9.0,22.75,56.925,0.0,0.0,0.0,0.0,0,0,0,0,0,0
829550,96,14,6.9201510989010995,363.25,443.75,4.5,2.25,5.75,3.25,0.0,23.5,10.75,27.25,52.825,6.696071428571427,228.75,310.25,2.25,3.5,2.25,5.5,0.0,24.0,13.0,17.25,35.45,0,0.0,0.7045454545454545,0.0,1.5121951219512195,1,0,1,2,1,1,6.9201510989010995,363.25,443.75,4.5,2.25,5.75,3.25,0.0,23.5,10.75,27.25,52.825,6.696071428571427,228.75,310.25,2.25,3.5,2.25,5.5,0.0,24.0,13.0,17.25,35.45,0.0,0.7045454545454545,0.0,1.5121951219512195,0,0,0,0,0,0
829552,175,31,6.481071428571427,335.0,421.75,2.25,3.5,5.25,6.0,0.0,19.0,14.75,20.75,50.525,6.593543956043957,462.0,551.5,4.5,3.5,4.5,5.75,0.0,18.25,9.25,22.25,58.425,0,1.5121951219512195,1.409090909090909,1.409090909090909,1.5121951219512195,0,0,2,2,1,1,6.481071428571427,335.0,421.75,2.25,3.5,5.25,6.0,0.0,19.0,14.75,20.75,50.525,6.593543956043957,462.0,551.5,4.5,3.5,4.5,5.75,0.0,18.25,9.25,22.25,58.425,1.5121951219512195,1.409090909090909,1.409090909090909,1.5121951219512195,0,0,0,0,0,0
829547,26,24,7.066813186813185,438.0,520.0,2.25,5.25,5.5,3.5,0.0,19.25,8.5,19.25,49.725,6.77563186813187,252.25,343.75,2.25,1.5,5.0,6.5,0.0,16.75,9.5,27.5,39.775,0,1.450980392156863,0.7254901960784315,0.7254901960784315,0.0,2,2,0,1,1,0,7.066813186813185,438.0,520.0,2.25,5.25,5.5,3.5,0.0,19.25,8.5,19.25,49.725,6.77563186813187,252.25,343.75,2.25,1.5,5.0,6.5,0.0,16.75,9.5,27.5,39.775,1.450980392156863,0.7254901960784315,0.7254901960784315,0.0,0,0,0,0,0,0
829548,32,171,6.769285714285718,473.75,553.25,3.25,3.75,4.25,4.5,0.0,17.5,14.25,21.75,59.625,6.474642857142857,276.75,351.25,3.5,3.25,7.0,6.0,0.0,21.25,7.5,21.75,39.925,0,0.7450980392156863,1.4615384615384615,0.0,2.980392156862745,0,1,2,0,1,2,6.769285714285718,473.75,553.25,3.25,3.75,4.25,4.5,0.0,17.5,14.25,21.75,59.625,6.474642857142857,276.75,351.25,3.5,3.25,7.0,6.0,0.0,21.25,7.5,21.75,39.925,0.7450980392156863,1.4615384615384615,0.0,2.980392156862745,0,0,0,0,0,0
829546,214,29,6.765357142857143,328.25,420.25,3.75,2.75,3.0,6.0,0.25,17.0,10.0,24.25,47.375,6.8533928571428575,326.5,414.75,3.75,5.5,4.75,7.0,0.0,21.75,11.25,21.0,47.8,0,0.709090909090909,0.75,2.25,0.709090909090909,1,1,1,0,1,2,6.765357142857143,328.25,420.25,3.75,2.75,3.0,6.0,0.25,17.0,10.0,24.25,47.375,6.8533928571428575,326.5,414.75,3.75,5.5,4.75,7.0,0.0,21.75,11.25,21.0,47.8,0.709090909090909,0.75,2.25,0.709090909090909,0,0,0,0,0,0
829559,171,96,6.502678571428573,277.5,355.5,4.0,3.5,6.25,4.75,0.0,18.0,8.0,18.75,39.175,6.931593406593407,342.25,424.5,5.25,3.25,7.75,6.75,0.0,20.25,9.5,25.75,51.8,0,0.3508771929824561,0.37037037037037035,0.7407407407407407,0.3508771929824561,1,1,0,1,3,2,6.502678571428573,277.5,355.5,4.0,3.5,6.25,4.75,0.0,18.0,8.0,18.75,39.175,6.931593406593407,342.25,424.5,5.25,3.25,7.75,6.75,0.0,20.25,9.5,25.75,51.8,0.3508771929824561,0.37037037037037035,0.7407407407407407,0.3508771929824561,0,0,0,0,0,0
829554,184,16,6.626524725274727,286.25,394.5,3.0,2.25,5.0,4.0,0.0,15.5,10.0,29.75,43.6,6.730892857142856,333.0,403.5,3.25,3.0,4.0,4.75,0.0,24.0,11.0,19.75,46.3,0,0.3474576271186441,1.0982142857142856,0.7321428571428571,1.0423728813559323,0,0,2,3,2,1,6.626524725274727,286.25,394.5,3.0,2.25,5.0,4.0,0.0,15.5,10.0,29.75,43.6,6.730892857142856,333.0,403.5,3.25,3.0,4.0,4.75,0.0,24.0,11.0,19.75,46.3,0.3474576271186441,1.0982142857142856,0.7321428571428571,1.0423728813559323,0,0,0,0,0,0
829560,259,18,6.973571428571428,422.5,492.25,1.25,4.75,4.5,1.5,0.0,17.25,13.75,16.5,49.125,7.082994505494504,428.75,521.25,2.5,5.75,4.0,5.25,0.0,27.5,13.5,24.5,53.85,0,1.3898305084745763,0.0,1.4642857142857142,1.0423728813559323,3,2,0,1,1,1,6.973571428571428,422.5,492.25,1.25,4.75,4.5,1.5,0.0,17.25,13.75,16.5,49.125,7.082994505494504,428.75,521.25,2.5,5.75,4.0,5.25,0.0,27.5,13.5,24.5,53.85,1.3898305084745763,0.0,1.4642857142857142,1.0423728813559323,0,0,0,0,0,0
829558,23,214,6.482678571428574,421.75,504.0,2.75,3.0,6.75,6.5,0.0,16.75,8.75,25.0,54.45,6.8932142857142855,322.25,408.75,3.0,3.75,3.25,5.75,0.25,20.75,10.5,22.25,46.925,0,1.0423728813559323,1.8303571428571428,0.7321428571428571,0.6949152542372882,0,1,2,2,2,1,6.482678571428574,421.75,504.0,2.75,3.0,6.75,6.5,0.0,16.75,8.75,25.0,54.45,6.8932142857142855,322.25,408.75,3.0,3.75,3.25,5.75,0.25,20.75,10.5,22.25,46.925,1.0423728813559323,1.8303571428571428,0.7321428571428571,0.6949152542372882,0,0,0,0,0,0
829553,24,13,6.78603021978022,240.75,332.25,2.0,1.5,4.75,6.0,0.0,15.25,9.75,25.0,36.875,6.95392857142857,517.0,602.25,4.25,5.25,7.0,5.5,0.0,22.5,11.75,18.25,60.95,0,0.6949152542372882,0.36607142857142855,1.0982142857142856,1.0423728813559323,3,1,1,3,0,0,6.78603021978022,240.75,332.25,2.0,1.5,4.75,6.0,0.0,15.25,9.75,25.0,36.875,6.95392857142857,517.0,602.25,4.25,5.25,7.0,5.5,0.0,22.5,11.75,18.25,60.95,0.6949152542372882,0.36607142857142855,1.0982142857142856,1.0423728813559323,0,0,0,0,0,0
829562,29,26,6.7544642857142865,334.25,420.75,4.5,4.75,4.75,7.25,0.0,20.0,10.25,22.75,49.05,6.864120879120877,474.25,555.0,3.5,4.25,6.75,4.75,0.0,18.25,8.75,19.25,54.375,0,0.3688524590163934,1.4516129032258065,1.4516129032258065,1.1065573770491803,1,2,1,0,2,2,6.7544642857142865,334.25,420.75,4.5,4.75,4.75,7.25,0.0,20.0,10.25,22.75,49.05,6.864120879120877,474.25,555.0,3.5,4.25,6.75,4.75,0.0,18.25,8.75,19.25,54.375,0.3688524590163934,1.4516129032258065,1.4516129032258065,1.1065573770491803,0,0,0,0,0,0
829556,14,32,6.853928571428569,233.75,318.25,2.25,2.75,3.5,4.5,0.0,22.5,14.0,17.25,36.525000000000006,6.971785714285717,541.75,620.0,2.75,4.75,4.75,4.25,0.0,18.75,13.5,18.25,61.849999999999994,0,1.078125,1.0952380952380951,0.36507936507936506,0.359375,1,1,2,2,1,1,6.853928571428569,233.75,318.25,2.25,2.75,3.5,4.5,0.0,22.5,14.0,17.25,36.525000000000006,6.971785714285717,541.75,620.0,2.75,4.75,4.75,4.25,0.0,18.75,13.5,18.25,61.849999999999994,1.078125,1.0952380952380951,0.36507936507936506,0.359375,0,0,0,0,0,0
829561,30,175,6.929464285714285,499.5,580.0,4.75,4.0,4.0,6.0,0.0,22.5,12.5,21.5,60.325,6.4207142857142845,332.25,419.75,4.0,3.0,4.75,6.75,0.0,19.5,13.25,22.0,47.45,0,1.4375,1.0952380952380951,0.0,1.078125,2,0,1,2,1,2,6.929464285714285,499.5,580.0,4.75,4.0,4.0,6.0,0.0,22.5,12.5,21.5,60.325,6.4207142857142845,332.25,419.75,4.0,3.0,4.75,6.75,0.0,19.5,13.25,22.0,47.45,1.4375,1.0952380952380951,0.0,1.078125,0,0,0,0,0,0
829557,167,15,6.895535714285714,513.0,601.75,3.75,4.75,4.75,5.75,0.0,24.0,13.25,17.5,58.9,7.35785714285714,445.25,531.5,6.0,7.5,6.5,5.0,0.0,22.25,11.5,21.75,54.65,0,1.0434782608695652,0.7164179104477613,3.2238805970149254,1.391304347826087,2,4,1,0,1,0,6.895535714285714,513.0,601.75,3.75,4.75,4.75,5.75,0.0,24.0,13.25,17.5,58.9,7.35785714285714,445.25,531.5,6.0,7.5,6.5,5.0,0.0,22.25,11.5,21.75,54.65,1.0434782608695652,0.7164179104477613,3.2238805970149254,1.391304347826087,0,0,0,0,0,0
829555,31,162,6.77662087912088,449.5,537.75,3.5,4.0,4.75,4.5,0.0,17.0,9.25,24.25,56.224999999999994,6.799285714285714,203.75,298.75,2.0,4.0,4.25,4.5,0.25,25.75,16.0,20.25,37.599999999999994,0,1.7391304347826086,2.865671641791045,1.4328358208955225,1.7391304347826086,1,0,2,2,1,2,6.77662087912088,449.5,537.75,3.5,4.0,4.75,4.5,0.0,17.0,9.25,24.25,56.224999999999994,6.799285714285714,203.75,298.75,2.0,4.0,4.25,4.5,0.25,25.75,16.0,20.25,37.599999999999994,1.7391304347826086,2.865671641791045,1.4328358208955225,1.7391304347826086,0,0,0,0,0,0
829567,26,31,6.797811355311353,478.08333333333337,559.8333333333334,3.583333333333333,4.166666666666666,6.25,4.75,0.0,17.5,9.083333333333332,20.0,57.5,6.7692490842490844,492.5,581.4166666666667,3.6666666666666665,4.333333333333334,5.083333333333334,4.916666666666666,0.0,17.083333333333336,9.166666666666668,23.833333333333336,59.86666666666667,0,0.6944444444444444,0.7042253521126761,1.4084507042253522,0.6944444444444444,2,1,0,2,3,2,6.797811355311353,478.08333333333337,559.8333333333334,3.583333333333333,4.166666666666666,6.25,4.75,0.0,17.5,9.083333333333332,20.0,57.5,6.7692490842490844,492.5,581.4166666666667,3.6666666666666665,4.333333333333334,5.083333333333334,4.916666666666666,0.0,17.083333333333336,9.166666666666668,23.833333333333336,59.86666666666667,0.6944444444444444,0.7042253521126761,1.4084507042253522,0.6944444444444444,0,0,0,0,0,0
829564,15,24,7.28238095238095,435.0,514.4166666666666,5.75,6.916666666666666,6.416666666666667,4.916666666666667,0.0,21.666666666666664,11.583333333333332,20.25,53.224999999999994,6.654125457875458,227.5,318.16666666666663,1.9166666666666667,1.5,4.083333333333334,6.0,0.0,15.0,9.916666666666668,26.833333333333336,34.61666666666667,0,2.095890410958904,0.7083333333333333,0.7083333333333333,0.0,4,3,1,1,0,1,7.28238095238095,435.0,514.4166666666666,5.75,6.916666666666666,6.416666666666667,4.916666666666667,0.0,21.666666666666664,11.583333333333332,20.25,53.224999999999994,6.654125457875458,227.5,318.16666666666663,1.9166666666666667,1.5,4.083333333333334,6.0,0.0,15.0,9.916666666666668,26.833333333333336,34.61666666666667,2.095890410958904,0.7083333333333333,0.7083333333333333,0.0,0,0,0,0,0,0
